railroadcode,railroadname,reportmonth,reportyear,statecode,statename,countycode,countyname,freighttrainmiles,passengertrainmiles,yardswitchingmiles,othertrainmiles,totalmiles,employeemanhours,passengermiles,passengerstransported,locomotivetrainmiles,motortrainmiles,railroadtype,district,railroad_grouping,railroad_smt_grouping,railroad_class,parent_railroad_code,parent_railroad_name,railroad_holding_company,report_key,narrative
BHR,"Brookhaven Rail, LLC",08,2014,36,NEW YORK,103,SUFFOLK,34.0,0.0,0.0,0.0,34.0,355.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR082014,
BHR,"Brookhaven Rail, LLC",09,2014,36,NEW YORK,103,SUFFOLK,29.0,0.0,0.0,0.0,29.0,330.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR092014,
LI,Long Island Rail Road,08,2014,36,NEW YORK,81,QUEENS,0.0,752237.0,0.0,0.0,752237.0,1147460.0,198163661.0,7399382.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI082014,
LI,Long Island Rail Road,02,2011,36,NEW YORK,81,QUEENS,0.0,624027.0,0.0,0.0,624027.0,959172.0,157059303.0,5836133.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI022011,UPDATED EMPLOYEES AND CUSTOMERS
LI,Long Island Rail Road,06,2010,36,NEW YORK,81,QUEENS,0.0,711615.0,0.0,0.0,711615.0,1042873.0,195521639.0,7279744.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI062010,
LI,Long Island Rail Road,06,2011,36,NEW YORK,81,QUEENS,0.0,694272.0,0.0,0.0,694272.0,1108001.0,192865026.0,7178901.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI062011,UPDATED EMPLOYEES AND CUSTOMERS
NYA,New York & Atlantic Railway Company,05,2011,36,NEW YORK,81,QUEENS,6554.0,0.0,9972.0,0.0,16526.0,7773.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA052011,
NYA,New York & Atlantic Railway Company,11,2013,36,NEW YORK,81,QUEENS,6440.0,0.0,4830.0,0.0,11270.0,7006.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA112013,
NYA,New York & Atlantic Railway Company,07,2012,36,NEW YORK,81,QUEENS,6056.0,0.0,4788.0,0.0,10844.0,7301.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA072012,
LI,Long Island Rail Road,12,2013,36,NEW YORK,81,QUEENS,0.0,730918.0,0.0,0.0,730918.0,926280.0,193210019.0,7203268.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI122013,
NYA,New York & Atlantic Railway Company,07,2010,36,NEW YORK,81,QUEENS,7076.0,0.0,5112.0,0.0,12188.0,7211.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA072010,
NYA,New York & Atlantic Railway Company,01,2014,36,NEW YORK,81,QUEENS,7496.0,0.0,4788.0,0.0,12284.0,8516.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA012014,
LI,Long Island Rail Road,02,2010,36,NEW YORK,81,QUEENS,0.0,646166.0,0.0,0.0,646166.0,1317455.0,156490022.0,5811552.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI022010,
LI,Long Island Rail Road,01,2014,36,NEW YORK,81,QUEENS,0.0,729183.0,0.0,0.0,729183.0,1072508.0,176753609.0,6565428.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI012014,TYPO ON THE WORKER HOURS.
NYA,New York & Atlantic Railway Company,09,2012,36,NEW YORK,81,QUEENS,5988.0,0.0,4518.0,0.0,10506.0,7602.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA092012,
LI,Long Island Rail Road,09,2012,36,NEW YORK,81,QUEENS,0.0,669256.0,0.0,0.0,669256.0,1022675.0,180315323.0,6719248.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI092012,
LI,Long Island Rail Road,07,2020,36,NEW YORK,81,QUEENS,0.0,709198.0,0.0,0.0,709198.0,1330550.0,42920449.0,1621375.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI072020,"LIRR'S JULY 2020 SUMMARY NUMBERS. ON 03-24-2021, SMS DIRECTOR UPDATED BOX 15 AND REPORTING OFFICER CONTACT DETAILS."
BHR,"Brookhaven Rail, LLC",11,2013,36,NEW YORK,103,SUFFOLK,0.0,0.0,20.0,0.0,20.0,194.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR112013,
BHR,"Brookhaven Rail, LLC",08,2013,36,NEW YORK,103,SUFFOLK,0.0,0.0,61.0,0.0,61.0,225.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR082013,
BHR,"Brookhaven Rail, LLC",09,2013,36,NEW YORK,103,SUFFOLK,0.0,0.0,36.0,0.0,36.0,244.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR092013,
BHR,"Brookhaven Rail, LLC",10,2013,36,NEW YORK,103,SUFFOLK,0.0,0.0,28.0,0.0,28.0,255.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR102013,
BHR,"Brookhaven Rail, LLC",05,2013,36,NEW YORK,103,SUFFOLK,0.0,0.0,22.0,0.0,22.0,344.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR052013,
BHR,"Brookhaven Rail, LLC",06,2013,36,NEW YORK,103,SUFFOLK,0.0,0.0,31.0,0.0,31.0,380.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR062013,
BHR,"Brookhaven Rail, LLC",07,2013,36,NEW YORK,103,SUFFOLK,0.0,0.0,36.0,0.0,36.0,355.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR072013,
BHR,"Brookhaven Rail, LLC",01,2014,36,NEW YORK,103,SUFFOLK,0.0,0.0,24.0,0.0,24.0,222.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR012014,
BHR,"Brookhaven Rail, LLC",04,2013,36,NEW YORK,103,SUFFOLK,0.0,0.0,24.0,0.0,24.0,340.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR042013,
BHR,"Brookhaven Rail, LLC",02,2014,36,NEW YORK,103,SUFFOLK,0.0,0.0,31.0,0.0,31.0,217.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR022014,
NYA,New York & Atlantic Railway Company,02,2014,36,NEW YORK,81,QUEENS,6760.0,0.0,4482.0,0.0,11242.0,7767.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA022014,
NYA,New York & Atlantic Railway Company,08,2012,36,NEW YORK,81,QUEENS,6498.0,0.0,5028.0,0.0,11526.0,8266.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA082012,
LI,Long Island Rail Road,07,2011,36,NEW YORK,81,QUEENS,0.0,690739.0,0.0,0.0,690739.0,1009707.0,188625213.0,7042470.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI072011,UPDATED EMPLOYEES AND CUSTOMERS
NYA,New York & Atlantic Railway Company,10,2012,36,NEW YORK,81,QUEENS,5837.0,0.0,4464.0,0.0,10301.0,8341.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA102012,
NYA,New York & Atlantic Railway Company,09,2011,36,NEW YORK,81,QUEENS,5987.0,0.0,5142.0,0.0,11129.0,7542.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA092011,
NYA,New York & Atlantic Railway Company,02,2010,36,NEW YORK,81,QUEENS,4770.0,0.0,3894.0,0.0,8664.0,6492.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA022010,
NYA,New York & Atlantic Railway Company,08,2010,36,NEW YORK,81,QUEENS,6095.0,0.0,7056.0,0.0,13151.0,7463.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA082010,
NYA,New York & Atlantic Railway Company,08,2011,36,NEW YORK,81,QUEENS,5345.0,0.0,5028.0,0.0,10373.0,7613.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA082011,
LI,Long Island Rail Road,10,2012,36,NEW YORK,81,QUEENS,0.0,661567.0,0.0,0.0,661567.0,1171451.0,178123056.0,6621963.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI102012,
LI,Long Island Rail Road,07,2010,36,NEW YORK,81,QUEENS,0.0,718670.0,0.0,0.0,718670.0,1223089.0,193987236.0,7238718.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI072010,
LI,Long Island Rail Road,09,2011,36,NEW YORK,81,QUEENS,0.0,683549.0,0.0,0.0,683549.0,1067112.0,185019079.0,6887995.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI092011,UPDATED EMPLOYEES AND CUSTOMERS
LI,Long Island Rail Road,08,2011,36,NEW YORK,81,QUEENS,0.0,689449.0,0.0,0.0,689449.0,1141146.0,183645499.0,6837184.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI082011,UPDATED EMPLOYEES AND CUSTOMERS
NYA,New York & Atlantic Railway Company,01,2010,36,NEW YORK,81,QUEENS,5350.0,0.0,3678.0,0.0,9028.0,7358.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA012010,
LI,Long Island Rail Road,03,2014,36,NEW YORK,81,QUEENS,0.0,728675.0,0.0,0.0,728675.0,1012255.0,187819634.0,6983094.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI032014,
NYA,New York & Atlantic Railway Company,11,2012,36,NEW YORK,81,QUEENS,5361.0,0.0,4710.0,0.0,10071.0,7695.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA112012,
NYA,New York & Atlantic Railway Company,03,2014,36,NEW YORK,81,QUEENS,6949.0,0.0,4818.0,0.0,11767.0,8558.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA032014,
LI,Long Island Rail Road,11,2012,36,NEW YORK,81,QUEENS,0.0,659002.0,0.0,0.0,659002.0,1075233.0,150490099.0,5607406.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI112012,
NYA,New York & Atlantic Railway Company,10,2013,36,NEW YORK,81,QUEENS,7630.0,0.0,5634.0,0.0,13264.0,8466.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA102013,
NYA,New York & Atlantic Railway Company,04,2012,36,NEW YORK,81,QUEENS,5998.0,0.0,4596.0,0.0,10594.0,7633.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA042012,
NYA,New York & Atlantic Railway Company,12,2012,36,NEW YORK,81,QUEENS,6175.0,0.0,4902.0,0.0,11077.0,7306.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA122012,
NYA,New York & Atlantic Railway Company,10,2011,36,NEW YORK,81,QUEENS,6866.0,0.0,5352.0,0.0,12218.0,7813.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA102011,
LI,Long Island Rail Road,10,2011,36,NEW YORK,81,QUEENS,0.0,682612.0,0.0,0.0,682612.0,1071061.0,185613344.0,6903268.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI102011,UPDATED EMPLOYEES AND CUSTOMERS
BHR,"Brookhaven Rail, LLC",03,2013,36,NEW YORK,103,SUFFOLK,0.0,0.0,31.0,0.0,31.0,340.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR032013,
BHR,"Brookhaven Rail, LLC",12,2013,36,NEW YORK,103,SUFFOLK,0.0,0.0,27.0,0.0,27.0,202.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR122013,
BHR,"Brookhaven Rail, LLC",03,2014,36,NEW YORK,103,SUFFOLK,55.0,0.0,0.0,0.0,55.0,190.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR032014,
LI,Long Island Rail Road,02,2014,36,NEW YORK,81,QUEENS,0.0,657212.0,0.0,0.0,657212.0,943265.0,164327632.0,6107685.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI022014,
NYA,New York & Atlantic Railway Company,07,2011,36,NEW YORK,81,QUEENS,5303.0,0.0,4716.0,0.0,10019.0,6829.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA072011,
LI,Long Island Rail Road,05,2010,36,NEW YORK,81,QUEENS,0.0,703091.0,0.0,0.0,703091.0,1286314.0,181012136.0,6743764.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI052010,
LI,Long Island Rail Road,04,2010,36,NEW YORK,81,QUEENS,0.0,700842.0,0.0,0.0,700842.0,1052300.0,186441778.0,6931286.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI042010,
NYA,New York & Atlantic Railway Company,02,2011,36,NEW YORK,81,QUEENS,6226.0,0.0,6630.0,0.0,12856.0,7694.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA022011,
BHR,"Brookhaven Rail, LLC",07,2014,36,NEW YORK,103,SUFFOLK,35.0,0.0,0.0,0.0,35.0,282.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR072014,
NYA,New York & Atlantic Railway Company,04,2011,36,NEW YORK,81,QUEENS,5123.0,0.0,9852.0,0.0,14975.0,7587.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA042011,
NYA,New York & Atlantic Railway Company,12,2010,36,NEW YORK,81,QUEENS,5754.0,0.0,6492.0,0.0,12246.0,6801.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA122010,
NYA,New York & Atlantic Railway Company,07,2013,36,NEW YORK,81,QUEENS,6873.0,0.0,5436.0,0.0,12309.0,8277.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA072013,"WHILE RELEASING A HIGH HAND BRAKE ON A STANDING CUT OF CARS ATTACHED TO THE LOCOMOTIVE, BRAKEMAN STRUCK LEFT SIDE OF TORSO, LEFT ARM AND LEFT KNEE AGAINST CAR WHEN A CUT OF CARS ROLLED INTO THE EQUIPMENT HE WAS ON."
LI,Long Island Rail Road,09,2014,36,NEW YORK,81,QUEENS,0.0,726358.0,0.0,0.0,726358.0,1186002.0,196061224.0,7297453.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI092014,
NYA,New York & Atlantic Railway Company,09,2014,36,NEW YORK,81,QUEENS,7740.0,0.0,5100.0,0.0,12840.0,8851.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA092014,
LI,Long Island Rail Road,01,2013,36,NEW YORK,81,QUEENS,0.0,705251.0,0.0,0.0,705251.0,1110270.0,178259652.0,6628268.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI012013,
NYA,New York & Atlantic Railway Company,01,2013,36,NEW YORK,81,QUEENS,7114.0,0.0,5304.0,0.0,12418.0,8738.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA012013,
BHR,"Brookhaven Rail, LLC",02,2013,36,NEW YORK,103,SUFFOLK,0.0,0.0,48.0,0.0,48.0,350.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR022013,
LI,Long Island Rail Road,07,2013,36,NEW YORK,81,QUEENS,0.0,739557.0,0.0,0.0,739557.0,1137516.0,198558208.0,7401120.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI072013,
LI,Long Island Rail Road,08,2012,36,NEW YORK,81,QUEENS,0.0,735130.0,0.0,0.0,735130.0,1122073.0,200728383.0,7482932.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI082012,
BHR,"Brookhaven Rail, LLC",10,2012,36,NEW YORK,103,SUFFOLK,0.0,0.0,44.0,0.0,44.0,368.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR102012,
BHR,"Brookhaven Rail, LLC",11,2012,36,NEW YORK,103,SUFFOLK,0.0,0.0,44.0,0.0,44.0,320.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR112012,
BHR,"Brookhaven Rail, LLC",12,2012,36,NEW YORK,103,SUFFOLK,0.0,0.0,40.0,0.0,40.0,320.0,0.0,0.0,0.0,0.0,3,1,Shortline,SMT-2 - Shortline – East,Class 3,BHR,"Brookhaven Rail, LLC",Not Assigned,BHR122012,
NYA,New York & Atlantic Railway Company,06,2011,36,NEW YORK,81,QUEENS,6608.0,0.0,5292.0,0.0,11900.0,7857.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA062011,
LI,Long Island Rail Road,03,2011,36,NEW YORK,81,QUEENS,0.0,704102.0,0.0,0.0,704102.0,1159934.0,189307456.0,7031512.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI032011,UPDATED EMPLOYEES AND PASSENGERS
NYA,New York & Atlantic Railway Company,06,2010,36,NEW YORK,81,QUEENS,7618.0,0.0,6822.0,0.0,14440.0,7959.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA062010,
LI,Long Island Rail Road,07,2012,36,NEW YORK,81,QUEENS,0.0,709828.0,0.0,0.0,709828.0,1066760.0,195486688.0,7289683.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI072012,
LI,Long Island Rail Road,10,2013,36,NEW YORK,81,QUEENS,0.0,742820.0,0.0,0.0,742820.0,1119990.0,200049163.0,7431994.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI102013,
NYA,New York & Atlantic Railway Company,09,2010,36,NEW YORK,81,QUEENS,7370.0,0.0,7392.0,0.0,14762.0,7412.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA092010,CORRECTED VERSION-YARD SWITCHING TRAIN MILES UPDATE!
NYA,New York & Atlantic Railway Company,09,2013,36,NEW YORK,81,QUEENS,6706.0,0.0,5052.0,0.0,11758.0,7332.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA092013,
LI,Long Island Rail Road,04,2016,36,NEW YORK,81,QUEENS,0.0,715446.0,0.0,0.0,715446.0,1273314.0,195589224.0,7271823.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI042016,"ON 09-23-2019, DIRECTOR OF SAFETY MANAGEMENT SYSTEMS UPDATED 2 FRA 6180.81 FORMS"
NYA,New York & Atlantic Railway Company,04,2016,36,NEW YORK,81,QUEENS,8550.0,0.0,5076.0,0.0,13626.0,8980.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA042016,
NYA,New York & Atlantic Railway Company,10,2014,36,NEW YORK,81,QUEENS,8555.0,0.0,5760.0,0.0,14315.0,9977.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA102014,
NYA,New York & Atlantic Railway Company,11,2010,36,NEW YORK,81,QUEENS,6791.0,0.0,7302.0,0.0,14093.0,7647.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA112010,
LI,Long Island Rail Road,12,2010,36,NEW YORK,81,QUEENS,0.0,698034.0,0.0,0.0,698034.0,1103168.0,186370112.0,6985089.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI122010,
NYA,New York & Atlantic Railway Company,10,2010,36,NEW YORK,81,QUEENS,7308.0,0.0,7422.0,0.0,14730.0,8130.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA102010,
LI,Long Island Rail Road,05,2012,36,NEW YORK,81,QUEENS,0.0,709270.0,0.0,0.0,709270.0,1115601.0,192800439.0,7172588.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI052012,
NYA,New York & Atlantic Railway Company,05,2012,36,NEW YORK,81,QUEENS,6088.0,0.0,4944.0,0.0,11032.0,8558.0,0.0,0.0,0.0,0.0,Cl,1,Shortline,SMT-2 - Shortline – East,Class 3,NYA,New York & Atlantic Railway Company,Anacostia R,NYA052012,
LI,Long Island Rail Road,06,2013,36,NEW YORK,81,QUEENS,0.0,705257.0,0.0,0.0,705257.0,947368.0,187702533.0,6994737.0,0.0,0.0,No,1,Passenger (Formerly Commuter),"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",Class 3,LI,Long Island Rail Road,Not Assigned,LI062013,
